NU_INSCRICAO,NU_NOTA_MT
a4aa7e6e2da158f0734646a9e5f514805fcfb15f,412.4351
84ccf9c43b2eccd029c4462f9ba991aee25ea60e,584.9696
d9ebdc3a49cf89ab31aed88ee4791a9401dcb3ef,624.4594
bcc860a98cd46a9000f44f08d383e58f4fda1ed8,415.1751
9cbf7e6191b4f5b346e0323698bec38edb2fa9a1,397.744
8077176ddb42ee9214d8d37b9c4fb7de0a6005da,433.4134
d79709571e24ee9bf8afab33d06eee7929ac0286,433.9453
1003b7d137a200f66ab4f2d3e05e981d9a023b08,510.701
ffcfa0cb27ef0facc9d659909316030e4e1c6d40,520.8761
a017f303bd2b207985b3f01ee43d9deec489ad65,-8.3626
6d5111a9889453975716b90ae82da4435462af9e,423.2495
3f528b6e3b867d4116bae65044d6e271dd65fc8a,460.1316
f15b8cbe31fae7ed5a1b8755b91195dc85bc1e07,457.9927
b6bbd503a3f02c9c0639f224a94f2951eaf554a5,3.4198
e09a82c12b4c3ef4cf9134d0053b85b610f3911c,429.2644
708f822e4db57aa0ad0fc7fcdec0dcb3fc9a0238,599.5616
d0b5a4ff0031607990780a1db353ada430aea498,423.7055
24cad5cf91558b12b45c1212700db673e5ab9b40,393.9594
f1d79760b6199b7aaaff1f7e375e2924f4f009b5,472.8598
6d5b8a639c6f9fdc4d65813bef49853eb2f5d5c1,433.7936
c6d8390bbb0c91ef180da9e1c67318010bd84083,482.9242
a0bf486a224c638a70bebd3cac3b1c1827b9d830,426.4352
1e1a31194dded0ff0f168985aba3dce8bde7daf2,458.6868
cb6ffc83e9949e6ed72779c670ea9a375ac367fe,467.4567
8125c71f5ecbe722eb675219e0450bf75134e9a6,449.4775
b625c5a18b2d8fb257d71bb5164549cbdceb822a,3.4121
27666028586f534a805324eaa3c121f37b991ada,511.239
a762bc4e107aa359d742210907f8d12540263dab,1.9485
2978e2b3b4792932d9265d7f4db581af88d1a921,504.0509
200cf1f0dc3cfb88faf34a12a89d718c4c16ef8b,425.412
d4e9ba5815a08a480549c51e5b02e20666c663ae,-10.441
effb9dc8056f1c11243fb0029182555553f03eab,379.306
7c712150f587a98c7da7f463a610af0518cd0c8a,2.2988
b4327f93da9bb6252aed8c1d43898a7fd79ea058,3.7312
17b6e43bff847be21256a445590fa7a7ea7c1b88,465.8883
b1a5f5a69bfed0611ccb6be84f08048fb80bbc74,401.4704
a27083eeb56a694649973eb5643a4fbbf14f8498,509.2824
6c6b84d373077d1fb5e174ec6f98c84171e1b014,499.1049
5b7c07974bbc5152dee67fd938d13fc6af6d3956,500.1217
f821fd4401e089f1805edc4133e4ffed07face2b,429.9104
586e7064860818014147f486a6a1588301e6a3bf,520.3698
4f614ed4b5f35844728026fbb84495c6741703f7,518.1431
dd96b2eafc3318b01a1659d420a0fe5a00e308d1,448.7408
810121e807426e1e4817a5e70763ac080d7ac2a4,463.3628
81fb55ca891b7f81ef4d173c02db0966d33623f2,429.2431
ef9c0e03eb57f21ca8a827af9bfc1860d901df2b,15.1146
d80e565ade74808e6ae79d10f650b873a9d360d6,510.8104
a00af9d414e813ccf0997acd63f02da73546b0ff,2.6559
e671a7695060523674eae0b4d44a5f6f07bdad2b,-1.1254
6d33118b6b0b735194f0ee871a5a5c5ba8b57e73,461.3113
558fd1cf1dcb66e73f1e4e2f194187e474479d76,435.4976
da45016b0cbcc19ead94a81329e18357a188b694,420.8656
91d6ce670cecd35b7f7da283df465ccb09f4fb32,493.3862
292ff64a45a5d097187a7d7fc7ae944523a3b66a,449.1808
c1020ba850c9730056bfaab2ea5546fca7d69bb6,448.0254
4be47d1f5c4fa0c08945883a1245ce93bfb43171,544.0614
3188528b46d4a71ea6646dbd6b682c81f1e02d55,434.3058
89ee650f4b18600df329689aabcd687e8ea3ca5a,535.7469
e457e8f1f9a458e1115a77d58a3effcaebe7f49e,412.7665
7ecdbf15492309acef88a0cea8202c5f753f4be8,629.1774
b129145e9fa4672ac2ff2e9029b1da8caededbd0,-15.5382
828f76a49e5571369cc38c0424f3ef6098dc98da,8.2419
bc2cbc1470b13023cae4e0b171970c29eab5f8af,553.9507
ebbe51e0e45b1af6a3581b735c9391a0f10c3ca8,-13.1902
8650b36bb6108cebc07364fe068238a716575b26,442.207
1c6cbf69a4c9bb53f3ca9c5417965c00e9f4404c,636.9937
816ba4bae3ff674339493b188abd6946891190a4,393.7472
d134a7e70be9b9360539c8721b7d00a2969ebae3,-5.3057
7f254637ff008fca97bdca8d6341a58aca7b6c6e,549.4211
3f26c9b465e29cbf697ec03a0e29115683a5855a,410.1651
ba0e14a4dbbd763c46777e5f14da21219ffaa172,383.8431
83784ad3771cbe2da4b1f1d810ee402fd68f51e5,427.6483
ba081bdc6e11a4364b8cc398ad8bce51383cd261,-7.7058
7528625c7695f25665da7eff0a75b2e42fe25d51,502.354
80d4a78f2c741178a286f0383946fae0a1b1a452,465.7629
f9498d084d82309516f4b32ad5eb0b6ead920b2e,487.6402
6d7936cd053671f5fa83cb0b17541834f752f2e2,453.4177
82d718bca0d0bf2440d1b0703e3952bda0d02dfe,524.1356
9f75e68e9754aa2c5b8776372ce0bf895d868949,540.2636
6c39c98faf734bfb5082897e378e39946eb10d93,411.7429
70763bab8a79c09e7d7c09f7a20bb5d65d121cf9,405.3838
6405866582cfa671329a8ecd69574a0cd1a04736,428.706
fbdfe67d01049e3227ff41861ad00710d85b9039,-16.1163
b0e826be3f7fec09a5ab4ffdf39b02074f52257a,446.2
0697517f1ee45b47bbf39e67ad89db1c16f99aeb,410.6651
715703f8da45840db25b9a94f094b3790946c1cd,431.3679
d8dbd1b69422da966feb6005d1ccce48548656d9,469.3953
4019d2f602005d121df30144dfb94a4415eb8a0c,535.7587
3b618106b573abf76aa2e1ad59e450fd001d170f,614.5195
f3269ce0d968a788d47c6f069c4a3df837c53198,585.8809
fc20052feadd87b6f71c2974acbde472d85e7bc7,389.1933
ef5f221a0c4ed1747aa949dba2f629e98f3a9438,749.7691
d3cd2e161aad20ae308e31d5d8b50ae102515186,660.9102
5cb712c29615493002d34a6b652ce482548ec824,-15.6814
8cc6e2c636a728c62200b83e799c873033abbda1,423.2019
3a87da90d76f149ac97c166c2eac94889398a36c,433.4745
9bdf8d2765e09212783fd4fcee4ab75f752257b0,492.4505
617077170c6ea353da522b2d3a3c00567ce472f1,-10.5286
b2055bb315e6a6fdaba9820dcf2c367999ba9bd2,546.3063
ea3cf3a3d07f1a8fc156b4943c881944f3877a59,656.4504
e328a1e01e3b9dc8824d9d2e283841d8ae0454b4,414.3562
8bab73cd62fc3355f80f3c22ce7eaa03a7c54a6d,18.8722
7a454b802a33e9bbfd90a6756ed5c937f4f622ae,505.7917
be06d4428b183206a54f935ffd637e17c78ec019,400.6045
cf0493d9ccf2221cf724ce4c4c15ce2a8aae4752,412.6073
9be11ad09f6a49f2f0d6e491dae0ee919a9255c2,418.7969
b01088d9acbf3b932f35a1305c8ec1ba6805e8ef,424.5479
8e96867defdd5eb0c68069b8bb0f9ae0fd3fa31d,321.8219
e9d1402dda596d5ce58e6e9cc4936d5cb18e9a8e,451.8637
b51c926e18c5c6988c59600cef4d26967affc458,524.0776
de64092a5bdc63150e380295ba9386765b9281f8,21.5273
9fbe5c973f2341230109710c20deac899bed71ec,382.7527
132afa9d6557cfe2a487466721579a24d16b4de2,483.8474
644e204a4cbd6c0aa096e40288ac0495295f619d,540.7967
548188f5b0a3d2450aa676371d239101407effdd,413.6352
c5121aab1291aa9aefcd53293bbd58b1c010f14a,2.9845
4f19bda861b4811b2a1eae5201f177b33b7f8b73,402.7035
ec7568a362048cff5a24b71baf17f104026df3d6,462.3887
12d0990f4718a2770122a0c0ad754743534aa366,442.5567
b9cc0a191a085f277da57c5eb2e1e06309e4b391,-16.7115
7c042324ec0eb3e63367111ebf85efc2b9affb7e,477.4323
92f81a08dc017be9b9f5680a73991aa90f9e4446,-12.846
e96c1055979740f78343c675bd8f1d7f8b732c48,9.2636
676b6d24d7dd2c35b0a57a58d0690e592503f1b4,386.7863
c77b6e1c9dce23533d7c072d2ae6b34ed55577a2,5.9739
20f4eea94dc7b605738de4e78284d9f71f3eb243,517.6738
5d4acf7f9c77080ae06cea9799cc101ede20861d,441.5971
037c5038930fa2596106850c7c8a59edad72f2c1,-1.9239
e9a9867d1a7cfe3178297b744cf1b553a4885927,369.4175
1ee45b0f91818df74e7843adcfba00fde86753b9,8.1863
b696fa87729bbafcec0bde5a5455915f62ed5b13,580.7153
69a3189b5b0101904ef73a8b665a3867ac68a1a4,626.0199
b4e0e77bf6d31753654b906441054537df266109,-16.2154
0a06eae30bb5fcdb15eb3d261a3d81207b260275,432.8858
734b646ae65ded93731056fb3d1c8dd944450cd0,371.0226
361e50b12f2c48e381adc51e1306930d31df04a0,587.8449
d888770cff4f31ad6829ec47884921b31c57366b,401.0592
7a5c90afaff8a6169ef1ea72181606d79b9d6378,632.3761
359bd9844053bc96f774278bb2ab965606c7b9ed,497.0619
bc4ae3f2f8d846b4db80a0e667d9f4697d1de651,545.1696
170ed1f90204a83c85b49070b17abb6a1ce22e6c,515.8189
08355fec0d5a2044db67315d2ab95fd813ff5c29,437.3814
81c3754ef3405cfb729302cad6b19c8cf2ca4809,-17.5345
44ef5e76d145d5eedec1c4d45c27a117397e095c,-15.9017
4ad24f4e8bf49f4b9da97a29fcb613973583956e,4.4882
dc6c3c108841812f15d3d27ea569f6c448aa3ffb,441.4426
819a718cc8cbcc640b10e75b2fa83df51861809f,446.407
9d32d44962c04cf96af0b546791053e1c0b9e6a3,-9.36
d131455be28aca75c7aa584dafbb72ec6df98d18,509.953
37e0ca73fa5d4112b13b03bc319d9f048a10f172,7.8876
2cbe0589b4fe0e4458b0cf7f6bfff3c6740cc1ec,546.3516
640bca070860f553c53520e3ea3ab0e86664f64e,55.0608
6b0553528b40f4ce831bbfec2e95a3ff5d1ab311,-11.5252
1b4461cc2b948edbb5f737325a4e31b6e6f98797,467.8058
dd63e7bc5d4ea8a9c0af9ffab318e8b2eb44945d,410.7069
dd9472d01c77816f50f6fa6dfb64b8b382e4cc08,573.4345
013599b786414d494aa114e5e2d7df923504e57a,491.3686
20fcb39e851bbbfb546161d2fd870df94ae8ce25,7.0121
18343d926a036f75a55798195569a7ee65854e73,468.4081
e276f34dc8fd34f3d5e5a83941f35d833f82c73f,451.0768
4ad71376851f329e51c8032235f941aa94d0e71b,497.2754
25392540b9f74992d7437fd3448a8ca00e71dc47,450.7674
789fffef6c157dac09ababb9707f80b19483d627,490.6961
b70538f08ddf1a96542d714a6806b352b30fd85e,478.4953
d1254c3f862adb5b712fa171e01be8fce8b7041f,530.4843
35cba76e6dbe536dbf05dd9f9248bd058856c0bf,-22.7814
8d4bc82d3278b1fc49ec5112c423612611c6cfee,381.6007
189e47f2bb91095864a695c23baed5c0d43301a2,416.1836
eb65f90b1a02d029aed00ed2e671d34ab7b3df95,14.5073
b5a6c99e0a60f42bdcd58c77460ab168ec8a796d,483.4795
97a587003c6f723b3fec6e0bad35b6262585dac0,471.9524
a5ebc24b3d568bae31750c27188fd1ab8804a5a1,32.4599
6f0fd2df793d97c4ec15eb30c28350034c9cafff,15.0026
7bbabf49e36a82e80d3d2d0e3b88b9e32e352c72,537.1219
83a6c35f49545dad78534625cddb7ce17068d5c8,-12.2681
0ca2197e70477c761346f9956e1f6008627c8872,410.1826
ea3c720e2731002536b9dd7eaea2a303b6435d8d,423.4337
47f77c8edf0812b4dc1a2279f060e79c1d40b791,617.3398
fadd997e6f8d710979feb567346b6c82904de506,-8.8825
4196d03ada472cf393b9f9ce5ec0959bbf327771,386.85
d4ea13e147e25118edce09f56280791853afdb6c,-10.1062
78fb3977da3d0df8ef860a1c915af7924abaaf45,467.9822
c54cbdc74a346842b5e2800efaab4e6f768b4bab,460.1278
3c68cd7995ce49798e7518f235ee2b018dd8ae8e,484.1866
ffe33d71216c8e008ce660d6f289e3c44d204e51,-8.6097
67cf585383950d762e6e391c463d671a5ae85d7b,445.3367
86ff26c3cfcabeccd14ca102485233114b9b8eb0,587.7706
85c545e3bdc462f4cfc3de81e5d20b7e6408ee8f,472.9468
82fe6e3d4554fc81abf6008cc42c4fbe0f011aea,495.4889
407be45e519ff34300dac5537b911ac27d358b7e,400.3583
7c87654f05b10251b2cccd938c2bc897f8e456bc,540.5529
28cff56417acdbaee827d8b8da61f8fd81ab8fd9,481.8403
34f65e94beefbf1460d8e735254c651e5269c67b,-19.7042
43ddd9a60b7f2cd6bf2567fd0bd3822bf590db93,647.6969
206d270313876e13d25eb8b34b66b5fe9caff25e,516.742
d0bcfe9679bd2422e061bd289c756a932b741261,461.6219
35f7449a7bd8a2ee05b5e98d5cfb348d28240fa8,460.7131
c81741bdc8ff492f4dd78036d3f2e4011992806c,427.7742
61dd544623f4452d1c607cc5d882ad6f8f7ebbe3,537.4237
c10de540c75a3f2e7a8d291d6d6a5edff1c76c31,-3.6554
e6c93e838e090b96a97db0a212e3d5ad7e67a8c4,643.6507
0e2220aca9cc701cbbcd740a0bd1a9d45e786ac0,528.7638
fad9d0e329e73a4da6378fb3b1d0117dc37c1680,455.1166
9d91ad70728288e1ead891eb2b97be08fdb158b5,453.9243
460a86304849bff208ecc8a01cacef1de540f316,464.882
b263e0e5bc90298ba360b1d17758f3ce4df5a9f9,423.4111
58c91cf057c71bbb3474d0997403b54336420c25,532.506
ff3f5cecf1b14062f887674e604d2c63ee628907,447.0759
81e7454bdac255e7d2d8859e6a0e61cf03220996,-21.4026
226a463b48bdaa965d1003bed0d828390aeef264,576.0982
ab5f778d57da30e554b370b90de4edeadbf28feb,486.7675
c02788a099127cb404ee9116c3a0aa477ec294f4,-10.3201
ca204a1d791beb65f700596f752e047e414dbb3f,-18.497
58ca01e50a43d9b62dada497e4aeaaa0df4cd979,398.107
ed58c7001986f51f6752c0f775873e231d2e2016,504.6244
6269de1de35f23fe0484882107f2ed212f2d8f64,466.1713
29e02ba066c6424fe2f02c00915e58b8747f145f,-15.8152
e3efa0301e38194794029570893c16ea30753027,546.8452
28083a99d4c1d9eb8ac4fdaf4b4e6cd0749bbcda,461.8837
bd2399c96d3cce39ac1e88d0fd6c340afe5d0502,493.1553
15337a2a4015542f2d7ce166e1af4fa50bc00f06,532.5311
3d5e2738e10d5e90b76e0f976d4b23fbe1712082,10.4563
7f331cd61f4851a5b0722578e39deed2f337d5d3,10.4474
cf8c613bc977e66c0ed898e2d80f47c916a1e466,559.6931
c0e056e6a7e9d9a60e0544ab7ffc8479865f1565,462.5674
6125d4d6f12c0c4bb34dc59c819886e055bf295e,567.9257
35c2f152e11563a73c63ca645dc218200e7598a6,470.8391
626adb6b476dd2bd0ee5fd7f3a0ef754351b9b94,39.2527
5064cbdb6b35d6c7d72766f41ab9b4cec6508213,429.3035
a2b0a1c9f2791f94a790637f3fec48dd9eac77a3,491.3437
f051ac100399acdcc3929becc16b43d6f9948314,93.7336
6b3fa568475b2e85aa720fac13974b954160e755,545.2757
d5cd072d83b6f94f61446f50f2609fb186a44e2b,476.1516
2ad0a36ad66e41485900d58fcb8e59b18770a697,480.8707
000d2fb8cf3442ad7b4623982f69625ed0ca34ee,393.6495
c5f841ead7c7813f3fb787094338fc42e512c401,408.4957
5b139ece88827e5fe189e69605554ecaef073da6,382.8093
d075a1e6ee3836896af81c5c9a6fe64fb40b7ace,449.0935
4cfddad74cebdf20175846d418662d0353aeac92,448.3488
2414cc883adab692c7d96953d35e2ae1e032d0ff,0.6787
be1cd032e2f4ee1762a368da8668e1c07361421c,432.0968
827413a533a5261ce8a163bb195dc1b1ea43aa80,513.1589
490bb7502e4fd58618acb9c24985058fe9b860c6,4.0433
0ad550be8cde711aeada9e58057aa60bbc3987dd,462.0426
e92ce2de84d61258716698c73f4c157cf5b058af,468.5288
39e2fabb3e18de72da9327553442c86659761fa9,582.9904
16385c83e1d7207a7e1e7f40c56add1a5109273a,464.4468
9b806eb533bd862526dda78af1ff3dc9f083e840,590.4687
612671f631a45b1fe2c68d9f0c84c1548ccb1da1,472.6749
6f858a13f425d6bdb2b9c2d6a49bd48c2e5e4247,439.552
6e1f374a558d68ad09fcd01691e491abb27ece03,556.1175
391c72b840b9c38b5aa9fcaf10a8aa6ffa57842b,420.2423
934538cf00de74390aceeb6995012cf0519bfac4,465.7641
1de6f37cdddcd042f991e4d3a9fc1bbbc9cf483c,426.3768
278f1ed100593c6f2109f12ea72ad32db84f1d82,423.5781
93f4dbd6396039c24e39bc61376f648f6181b4e8,484.4504
164c941817195cb34a0fbd85d86d5610c4c66f3e,79.5198
9f6910d4aab78f96cef427cf074f9b069bc6c857,531.0024
ce9e9c4bbdf961f5f5f4a6a89013083fd65c63ab,398.7881
c227a7c44d82eb002eeb0f781cdfbdb811fbb730,600.8115
28386da5fa0d7513e3e86274fe39517b85013263,-4.8143
33525baabdc26722af6154b04e87849668ce7bbd,526.425
f910dd4f00cd5960ea016c9072e81b5025eb695f,457.3152
1af12f565c1a632fabe5a671a024fafa8198ae5e,462.8381
795a0f18bbf908f2fb42b0cc4c2eb1d5db0697d8,449.2854
ac853a8e1e75e5d4656a84181ec3121790cba7e2,469.9276
3993aba369171870f6a639de660f6e38b1b5334f,-1.2543
4e90d6bfddfa32fc47ea46d5c298cf9e649d6a2d,436.5646
c3007ee66a14ea8d431d84be95dca8c6ed9fe8e8,23.6589
90760abd71b9ca614141f9f693db3a7447a3dc08,492.1568
ead58f335570b8888edc510f4bf92953783bbda1,482.826
f32db80f2d9e769ddf76d0deb8862046f562ec39,447.1931
fa6baa671257b7a761763e1f3d8b9207a57c0fde,559.205
9dd4dd007aff50518581e51b6ea8b3e68abc6496,484.1349
218f7a96db1bf24cd4bf9e81971d8e84ff126a58,10.0059
623237587f3a9b1174ca0dcb6818526c568a8813,-10.253
66866f66b96843255c05e6932cc228868d385ccb,487.8267
62fd9e671bb5219bf9a8f5aa19c33f6e0ebd2e59,36.3252
12c05e6694dce92588eece24fa662795854d0e98,571.5526
cfcb08a8b3342208a93879d62ba403a129091a4a,-9.8658
eff78de0c8aaa0ede8ac6fc1a75a0196f3e01462,-17.2555
b30c16fa946cbe4b62847e6cd141bd972e572e30,-10.0265
a6d2d1119530aac4171faf13e833d7efb984a1ce,-10.897
d88f1075826faf5ddf8f32270d74b0d1a2949aff,450.1151
8883072dbf172e931df857740ce4c52930a308e8,502.7787
7899c0db9af232a376d83c2756e9a32d5a7316fc,425.0165
8bc3ec4fbf0d32c118186e2e41fe6eaf9719b03c,420.7235
2a1ca22bf393948843db24e7899eeeb38360115b,461.3892
1c802d922400d908aeb9d4b258bf8540a05a2f7b,463.7054
db8519711b8bb19bf5fdc0b6d873db13ef0a018f,8.821
e161af051d5b91cd342da4b6e44de8a9c164591e,470.4669
1b5f4316f03f32ff7597f9db4d99186d33c7d2bf,466.9934
26482ca7572057986586e124bad404fa8e72a2ba,473.7511
4eccb10a4939bfd9e69a7d36168d36846d1b6424,-17.096
726cbea60b4782b3c3d7d24e3be16d48a84f4f1b,443.6542
f589514f5efa4e129e4aa54f5ca1b8f7dc0cdf8e,431.6405
6ba0970c9259e02024a065dcd69f4fabc00c8b95,413.9821
e93eacd8df469abac6b8586456f9ff197a96df33,562.1091
138a13848768a115b165f3c1cbda35120e2c2363,441.7003
bc749e4f6557e7aeb95abc37d4262df75d58620d,483.1827
0e6b6abfde009866bf29522e6b259475b73ecb1e,575.1653
e642536b5a9228d12f9bd493673afd7e9a70dc32,486.2596
ab87cb8d722714f3100e2fba914b9b97151c2821,2.1013
c3b298659777c918a7ce057c20a160d4f6215afe,516.2846
79b3c03962bba8bbc739cdd352610a524de6cb36,3.6856
5911190ceb2db55c7da20dbf62a6bde6ef6e86ac,458.5616
69cc7e9220db4052f3a6b645036865001fb5c827,5.6806
ec89829867ee902414698682589ce8ce3265f39e,-1.9589
4f8cc9e49d892f896b30989b2c8f15ca4d299c6f,-14.5026
02c903d4ac44a253f259d316685b263410973294,470.5515
1287d8db67f4fbb8a1bebdaae175d09fe488dec9,-12.4911
c17cc6754cd31c9ea7ff2f4b30d5dbf68e8715ff,478.9884
46b452f03c9b95b3e79b25595f68ae5fba83d3f9,374.6755
1148703f918a5899b28fb638828e465835b627b3,472.9125
d9fda7faff740646b0df0ba950c87c2614cf463b,387.5595
4488743f01a558be08be52d224dbe36c256d85c7,514.9985
a40dff7187e32a61a972efc99fd3b3464bea8049,2.6369
cdf374146e4cdc87ee18246b58bc5dcf7c1ae63c,667.2104
2de646edd915b6649c3fbd3af51aaa00d09040dc,440.5904
903f01fb1f4091b983ec30d668b8ac4e3619b37b,455.1531
d2df9bf43957d71f39d125ebfed6f161ec23af1d,439.2319
56197bfbf9fdbb18657868b121b2ce467dc65ed3,-14.4407
e9e2c8ef22e6099685f812d994e0931f6ef76cab,509.9389
f95f5a60ce7134f3a8aa28bf86d336c38c5004e9,5.8448
adb32b22dd73f09554d9320aa96fa254d12d2f0e,420.3299
bf1574d0ca453e3643398b5bca69f64d21cf50ee,-3.6634
422056c7d98c9115eeba85237f4eede97c79fde1,528.7156
d78f546dc4e0d0a1b75efe170d1b09c909f056ff,559.4902
fd5d711ebfb20e5c32d239e11fec3b86ce5dd375,456.1516
0e8ab7abfd8e10ca21229adb549fda15c89f2900,415.1559
bd09ed12d305ce65e639ab1ea2b00fd940ad7843,388.1233
8ab2fd93fd64dc7fa8ee590780a5498c0159c8ec,494.0236
a1b620374ee2ad3ce65d317c8e3557358dcea2d1,531.9851
a6f92b5e2a7046523db5a50942996836361b47c6,22.4151
04802a2b360dee4a73e182665ec051c08a4ccf74,7.1002
b2c40194c6dc9ff76121f3f842f0a5167932b353,-13.3274
265bb9fdec8795cfb2fd5dd94af0cf27834df556,-19.1036
1471744cb280f9378b8aa48a8e9bdb1b5a8340b0,526.9984
87d03ec4a277f52567da9b37e0a5cd5801acbebd,510.658
bad18158e59d5af013e50a0c9a48f89f0dfd2e85,406.6939
9419571d87eb01cd325465e4fd7cb9ca5a24876a,514.5553
925804a89fd4ae9a587718ffd11b031087f07224,366.7144
084d4e847b3809c6ee6622dd2e095156230f471b,706.3827
2f9363be4f160bb39a25d9d1d92a446534b5af7a,450.554
3a162493c1f3d12207b68218e370d7c5c05564b9,410.8473
13258e7a59216312cc745f270451992c43865f20,642.2585
bca16e9f2ebdd9fee3d9691d58d468262f1fc0ba,534.6247
6f362333af8b95210e329a6deffba0349e289ec6,8.0089
ff1fbc4c7dee5afc2ece2df4bcb48761f4e78166,492.8642
e67e7a557b728da274a0bac8ec4e9e55aebeb7ce,7.3465
168abc621aaee610809422b479954a580336ede9,589.7358
4dffbd1d4bf6792d183a3b0590c8ef2d1b8818ea,476.3449
cf5e89f010b2d55d05ba17987f0c589c9e5fcbd1,440.8559
1c954a988e05a2e9f3785cf8df8ec62cb87af7bf,464.1576
b73d778e5f29599f9a4cd93735ce81e6c25ad186,12.5314
c0e186cfae2c2a170e142560a50bb3d77e47021c,448.3295
4bb07d210a75447019c1825a8d73d57ab415bbb9,512.0003
08de7daf059f3d2464a6654f29757bc6d742f85b,344.1845
ab873a1eb2609e9b61c55ea4328e6744c2f3ef11,431.9079
571eaaab585e42afa999ebe6d3ba4afdeabc1f3f,464.3606
47117d7303f947c59e71db0307d7f18c4ad671c3,406.3104
80815afce34e35e82a40ab5c949ef4218c64ffe4,467.8632
db08f3cf9d08c25c991705c09c751c62e0a08a43,432.8293
38a7137c5fbd41fb4c9cd432dc55c4c9140519ca,484.0728
deff0ff464f4ed41fc33703484efa2e7e210826e,443.6951
b029471c912b96d1699362cd6eda2b078ad4fb3c,506.3621
ff0e557eddb3badc380ec80b1fbe7b909b8b0c54,473.9952
d0d46be0bccba21473f35ad8cc0d89655492cbbf,457.218
0fd77200048ca50a61b9d8849d8d3c6aba72d878,489.9796
e4ea611af2a1b071dd70fa440eb014dce4d97a64,436.8574
a194c2856fdea1d6ad35721dd9be2887b752a709,456.0205
fa45a48b608c8215168f38f71211b0cb75479004,558.0736
2a39f204d782031179bb250c582662105a453897,450.9045
aab19c63284de92d62c46216ac158870828324c5,495.6598
f2ac3ed61e3e4761194e1730fb0663d2c7b89199,556.6698
005652f674c6a487c826e00875fa0ac9aa651729,520.0075
ccc08cbb2f384a28ff80211fbc9548b7995a05c7,-5.9549
8505a36d40a5b9a6844205417be6a6ab9ceb488e,580.7115
bb0d14ea5cf7933f9b466aa397c681361bdb4dbe,-8.3823
ebb006216b074271c27ad19c93d448f216df3bc9,434.9239
23c686ba730d5d6017bf0a97df64eee20b953310,-1.23
65f36109473914fd72db704f2eb826bb453882b7,-16.5112
c6c79fc0b4aacea5bd383e5c910e12f737024131,439.8207
54a036550ed36355cea8e909ef95542fd3a00f77,446.6303
c304d4509ff5b97c22135118e35aba156c4c9227,10.5512
788fc9cba5b5e882b44d1a535e776c006c764724,469.3436
34368facff58fa65b7a8a98ab6d194eed27c6888,536.897
1377ca1ad8f5992e19b1bf3fa657e4fa739acf69,435.4406
cfe0f454f1fd932111f000ae3ef25a0674514ff5,449.1167
de3c9e35201bbccb930a32ee40b5e630027d4997,-6.366
d2d7ef02e00563bd23f416c7b932eb671ea7190d,415.8608
462fb9a0459745bdf70bd342c49f061524b8120a,18.7844
72ec2b6edc3bf09a65f6b902dca52df42576e513,524.4206
383bcc5d18fdc2df23442b93375defec142ec866,529.5481
155b9450194d1f49f86a9a99db20e0350d55c14b,499.3648
d3ae1eb8f53b9400678b7a765220baa9d6750078,-1.6189
a635f1bdfb8f785371e00a1c8e6db67f5f90c7ff,500.1666
15d21f8e7439106c7a8dc339a48913e4595e7f29,534.0036
9c5587d4992a90fef29ca47e1203203e5fab4eba,420.0703
e41ee5c6a8a821b0b8b729d169abfdc29023630b,508.7022
a000b5cd3e3e31d4ebb017eaac48e25a4eb7cd63,449.4423
5755f53529f7de560778205a8de981b09e1c9adf,500.1614
d5f700a4c81ec3bef0fc6dd6157aaab6300bd809,472.7985
3bae7f083b6a9ffa73681536a50bb03610a02385,428.1486
a2efb061676e54d05bec2a012af7cdc5e82649c8,10.9168
54f1f468782f51711417a118176cfa01d04402be,489.918
6aa61681b73558caa69a609bf54a0e0cbeb7ab28,374.141
4d62a980bdb8a3966430ea4722d447db9cfd75c5,622.3249
52035d9090e03bcf4462068cdda2580caf632d85,602.0187
f26def2630313fa7ea3650f49e162432cd4b5d38,8.0464
f72412d2357bf8a8a45f40c17c6d5d680008a6bb,-17.5705
ac76a74ef1fad1f6f6cca44e8c1fed3a3e591cd0,450.2953
f23f69e494720b1e2ca6974f99ecae716aa96e86,458.0581
b4a5ce74e9dad08f4e41113222f300e8143e8680,-6.9033
1a88dc9dcab61beb9827cc66291ec29ba440c5d6,570.9166
a3f733ca84831467b4c5d162b737437866ff772f,424.3878
20c42e9f018bb5ca1bc44158f0e86d161c7c886f,533.1604
9b67517e85b13270ee5ad1327ae822b0baa3f06c,-15.3261
867bdd6d9526329e69f8c7ec310e7241894f70c0,398.3844
69c5b1a335f5a1a7890fba18c645292cf84b3510,499.187
9d4b54f57d7b0e52e7ec8ca172ba62e50231a9c1,466.587
867b2fbf177b95f1bd282985d7b117052853ad9f,554.3196
5a69a6d419f00ed23aaefa5dd6f767b15d7300e1,475.664
f829a8274c3a363c4c66810773993495b85ca03b,544.7962
655ab05712f9bec21a959453151029215f91c325,439.7198
8bb28fed3ea663f471fc2c1edc605131053cb460,441.0954
7f5750eb2648d60f2bb176fa22fe20008ca4c224,411.2733
e8028411cdbb6ce2c5ac367d10918bb614e6797d,412.4746
62290729ef9644d05b5393134d45ea812e7581cc,544.3914
990544ab316961d6ee0ea6c5077947f3eb3c50c9,-13.2531
93f3b61daa34ee7e4d08f26648645ebd6342c98b,479.3433
e5b9f23f8a69f00cc26ef2ab084fcff4a8fb3259,-12.8432
